@RELATION @user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_sim STRING

@DATA
384,501,4,extras:+1 character:-1 </endperson11510>,2;;;;4;;;;129</endperson11510>,4;;;;4;;;;3</endperson11510>,movies:+1 movie:+1 actionsequences:+1 explosions:-1 budget:-1 ;;;;scenes:+1 performances:+1 ;;;;movie:+1 ending:-1 movie:-1 budget:-1 </endperson11510>,0.2469635350855317;;;;0.3194752820717426;;;;0.28007745622019575 </endperson11510>
384,457,5,movie:+1 isnt:+1 </endperson11511>,2;;;;8;;;;71;;;;225;;;;396;;;;877</endperson11511>,4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson11511>,actionscenes:-1 ;;;;movie:+1 plot:+1 ;;;;viewers:+1 movie:+1 character:-1 plot:-1 ;;;; ;;;;acting:+1 humour:-1 ;;;; </endperson11511>,0.2469635350855317;;;;0.0;;;;0.3312354062128511;;;;0.15323540063797036;;;;0.4868895290178341;;;;0.3286286713825304 </endperson11511>
384,1234,4,movie:+1 comedy:-1 </endperson11512>,157;;;;377</endperson11512>,4;;;;4</endperson11512>,isnt:+1 movie:-1 ;;;;hero:+1 </endperson11512>,0.0;;;;0.39675780478699285 </endperson11512>
384,694,5,isnt:+1 performance:-1 isnt:-1 </endperson11513>,7</endperson11513>,4</endperson11513>,acting:+1 </endperson11513>,0.36551399628692005 </endperson11513>
384,157,2,specialeffects:+1 character:-1 movie:-1 </endperson11514>,0;;;;144;;;;147;;;;489</endperson11514>,4;;;;4;;;;4;;;;4</endperson11514>,specialeffects:+1 isnt:-1 ;;;;specialeffects:+1 ;;;;reviews:+1 cinemas:-1 ;;;; </endperson11514>,0.2546515927803914;;;;0.4589228495503985;;;;0.23670975065074717;;;;0.4128241392944404 </endperson11514>
384,2896,4,movies:+1 movie:+1 comedy:+1 performance:-1 isnt:-1 </endperson11515>,</endperson11515>,</endperson11515>,</endperson11515>, </endperson11515>
384,2701,2,movie:+1 reviews:+1 plot:+1 movie:-1 moving:-1 </endperson11516>,</endperson11516>,</endperson11516>,</endperson11516>, </endperson11516>
384,520,4,sountrack:+1 performance:+1 movie:+1 character:-1 nudity:-1 </endperson11517>,2;;;;79</endperson11517>,4;;;;4</endperson11517>, ;;;;soundtrack:+1 </endperson11517>,0.2469635350855317;;;;0.1648035091113872 </endperson11517>
384,142,4,character:+1 performance:+1 movie:+1 movie:-1 humour:-1 </endperson11518>,0;;;;6;;;;79</endperson11518>,4;;;;4;;;;4</endperson11518>,films:+1 character:+1 films:-1 arent:-1 ;;;;humour:+1 video:+1 sbusiness:+1 ;;;;isnt:-1 </endperson11518>,0.2546515927803914;;;;0.0;;;;0.1648035091113872 </endperson11518>
384,740,2,movie:+1 movie:-1 </endperson11519>,</endperson11519>,</endperson11519>,</endperson11519>, </endperson11519>
384,1045,3,performance:+1 rating:+1 watch:-1 </endperson11520>,</endperson11520>,</endperson11520>,</endperson11520>, </endperson11520>
384,1248,4,movie:+1 movie:-1 moving:-1 </endperson11521>,</endperson11521>,</endperson11521>,</endperson11521>, </endperson11521>
384,1581,5,movie:+1 </endperson11522>,157;;;;832</endperson11522>,4;;;;4</endperson11522>,moving:-1 ;;;; </endperson11522>,0.0;;;;0.0 </endperson11522>
384,977,4,cast:+1 movie:+1 isnt:+1 scenes:-1 </endperson11523>,</endperson11523>,</endperson11523>,</endperson11523>, </endperson11523>
384,2223,3,character:-1 movie:-1 </endperson11524>,</endperson11524>,</endperson11524>,</endperson11524>, </endperson11524>
384,2378,3,scenes:+1 character:-1 isnt:-1 comedy:-1 </endperson11525>,</endperson11525>,</endperson11525>,</endperson11525>, </endperson11525>
384,408,5,wi:+1 character:+1 movie:+1 comedy:+1 scenes:+1 script:+1 character:-1 movie:-1 </endperson11526>,493</endperson11526>,5</endperson11526>,chemistry:+1 character:+1 </endperson11526>,0.0 </endperson11526>
384,2022,5,character:-1 </endperson11527>,</endperson11527>,</endperson11527>,</endperson11527>, </endperson11527>
384,1758,3,moments:+1 movie:+1 scenes:+1 character:-1 watch:-1 isnt:-1 producer:-1 </endperson11528>,</endperson11528>,</endperson11528>,</endperson11528>, </endperson11528>
384,704,4,settings:+1 </endperson11529>,402</endperson11529>,4</endperson11529>, </endperson11529>,0.3629562154754853 </endperson11529>
384,778,4,movie:+1 reviews:+1 character:-1 movie:-1 isnt:-1 comedy:-1 humour:-1 slapstick:-1 </endperson11530>,6</endperson11530>,4</endperson11530>, </endperson11530>,0.0 </endperson11530>
384,907,4,reviews:+1 reviews:-1 watch:-1 </endperson11531>,</endperson11531>,</endperson11531>,</endperson11531>, </endperson11531>
384,1880,5,tshow:+1 movie:+1 movie:-1 scenes:-1 </endperson11532>,</endperson11532>,</endperson11532>,</endperson11532>, </endperson11532>
384,1235,2,tfeel:+1 movie:-1 scenes:-1 mans:-1 </endperson11533>,</endperson11533>,</endperson11533>,</endperson11533>, </endperson11533>
384,930,4,character:+1 performance:+1 movie:+1 isnt:+1 comedy:+1 scenes:+1 movie:-1 isnt:-1 scenes:-1 </endperson11534>,</endperson11534>,</endperson11534>,</endperson11534>, </endperson11534>
384,1249,4,specialeffects:+1 movie:-1 </endperson11535>,496</endperson11535>,4</endperson11535>,movie:+1 plot:-1 </endperson11535>,0.3636505238472856 </endperson11535>
384,2329,4,movie:+1 movie:-1 </endperson11536>,159</endperson11536>,4</endperson11536>, </endperson11536>,0.11356307656420006 </endperson11536>
384,185,4,movies:+1 </endperson11537>,1;;;;2;;;;585</endperson11537>,4;;;;4;;;;4</endperson11537>,sequences:+1 performances:+1 ;;;;movie:-1 ;;;; </endperson11537>,0.29710242863939906;;;;0.2469635350855317;;;;0.4222898678220749 </endperson11537>
384,872,5,movies:+1 movie:+1 movie:-1 watch:-1 isnt:-1 comedy:-1 tfeel:-1 </endperson11538>,141</endperson11538>,4</endperson11538>,mom:+1 </endperson11538>,0.1754889278750562 </endperson11538>
384,760,4,character:+1 tfeel:+1 scenes:+1 character:-1 </endperson11539>,</endperson11539>,</endperson11539>,</endperson11539>, </endperson11539>
384,659,5,character:+1 movie:+1 movie:-1 </endperson11540>,</endperson11540>,</endperson11540>,</endperson11540>, </endperson11540>
384,256,4,movie:+1 </endperson11541>,</endperson11541>,</endperson11541>,</endperson11541>, </endperson11541>
384,234,4,reviews:+1 movie:+1 isnt:+1 character:-1 </endperson11542>,</endperson11542>,</endperson11542>,</endperson11542>, </endperson11542>
384,1140,5,movies:+1 films:+1 character:+1 movie:+1 scenes:+1 character:-1 movie:-1 watch:-1 moving:-1 </endperson11543>,148</endperson11543>,4</endperson11543>,films:-1 </endperson11543>,0.24518612075620572 </endperson11543>
384,989,5,comedy:+1 character:-1 movie:-1 </endperson11544>,</endperson11544>,</endperson11544>,</endperson11544>, </endperson11544>
384,934,5,ending:+1 movie:+1 performances:+1 moving:-1 </endperson11545>,</endperson11545>,</endperson11545>,</endperson11545>, </endperson11545>
384,1654,4,footage:+1 viewing:+1 watch:-1 </endperson11546>,233</endperson11546>,4</endperson11546>,performances:+1 scenes:-1 </endperson11546>,0.0 </endperson11546>
384,1163,3,movie:+1 isnt:+1 comedy:+1 nudity:-1 crude:-1 </endperson11547>,8</endperson11547>,4</endperson11547>,films:-1 </endperson11547>,0.0 </endperson11547>
384,1089,4,movie:+1 isnt:+1 character:-1 movie:-1 </endperson11548>,</endperson11548>,</endperson11548>,</endperson11548>, </endperson11548>
384,1387,4,movies:+1 movie:+1 movies:-1 movie:-1 isnt:-1 watch:-1 </endperson11549>,</endperson11549>,</endperson11549>,</endperson11549>, </endperson11549>
384,1197,4,movies:+1 movie:+1 watch:-1 isnt:-1 scenes:-1 </endperson11550>,</endperson11550>,</endperson11550>,</endperson11550>, </endperson11550>
384,2214,3,isnt:+1 movies:-1 </endperson11551>,</endperson11551>,</endperson11551>,</endperson11551>, </endperson11551>
384,90,3,movies:+1 character:+1 movie:+1 scenes:+1 movies:-1 character:-1 movie:-1 scenes:-1 </endperson11552>,8;;;;539;;;;585;;;;592</endperson11552>,4;;;;4;;;;4;;;;4</endperson11552>,movies:-1 ;;;;isnt:+1 films:-1 ;;;;isnt:+1 character:-1 isnt:-1 guitar:-1 ;;;; </endperson11552>,0.0;;;;0.13389334837976796;;;;0.4222898678220749;;;;0.2789771375274126 </endperson11552>
384,1228,3,movie:+1 scenes:+1 snothing:+1 movies:-1 movie:-1 watch:-1 scenes:-1 </endperson11553>,</endperson11553>,</endperson11553>,</endperson11553>, </endperson11553>
384,1116,3,comedy:+1 movies:-1 character:-1 comedy:-1 scene:-1 </endperson11554>,7;;;;400;;;;901</endperson11554>,4;;;;4;;;;4</endperson11554>,character:+1 bonus:-1 sexreferences:-1 ;;;;movie:+1 scenes:+1 script:-1 ;;;;isnt:+1 scenes:+1 </endperson11554>,0.36551399628692005;;;;0.33142283406156525;;;;0.47203164624870353 </endperson11554>
384,1582,4,movie:+1 </endperson11555>,</endperson11555>,</endperson11555>,</endperson11555>, </endperson11555>
384,1837,2,sciencefiction:+1 shots:+1 twists:+1 movies:-1 movie:-1 watch:-1 </endperson11556>,901</endperson11556>,4</endperson11556>,isnt:-1 </endperson11556>,0.47203164624870353 </endperson11556>
384,1449,4,specialeffects:+1 scenes:+1 movie:-1 </endperson11557>,</endperson11557>,</endperson11557>,</endperson11557>, </endperson11557>
384,2579,4,movies:+1 movie:+1 specialeffects:+1 scenes:+1 acting:+1 </endperson11558>,</endperson11558>,</endperson11558>,</endperson11558>, </endperson11558>
384,745,4,soundtrack:+1 movie:+1 performances:+1 movies:-1 films:-1 moments:-1 movie:-1 nudity:-1 </endperson11559>,5;;;;48;;;;242</endperson11559>,4;;;;4;;;;4</endperson11559>,soundtrack:+1 scenes:+1 ;;;;films:-1 ;;;;comedy:+1 character:-1 </endperson11559>,0.3608115444287122;;;;0.0;;;;0.5085224794979231 </endperson11559>
384,530,4,horror:+1 movie:+1 sciencefiction:+1 movies:-1 cinemas:-1 ending:-1 isnt:-1 </endperson11560>,2;;;;4;;;;9;;;;413</endperson11560>,4;;;;4;;;;4;;;;4</endperson11560>,actor:+1 movies:-1 cinemas:-1 ;;;; ;;;;arent:-1 screen:-1 ;;;;movie:+1 video:+1 tension:-1 </endperson11560>,0.2469635350855317;;;;0.3194752820717426;;;;0.0;;;;0.2661814631133693 </endperson11560>
384,1080,2,character:+1 movie:+1 tfeel:+1 movie:-1 </endperson11561>,11</endperson11561>,4</endperson11561>,character:-1 </endperson11561>,0.0 </endperson11561>
384,2255,5,movies:+1 wi:+1 movie:+1 isnt:+1 humour:+1 scenes:+1 crude:-1 </endperson11562>,</endperson11562>,</endperson11562>,</endperson11562>, </endperson11562>
384,2534,5,movie:+1 isnt:+1 character:-1 movie:-1 watch:-1 isnt:-1 scenes:-1 </endperson11563>,309</endperson11563>,4</endperson11563>,actors:+1 performance:+1 </endperson11563>,0.632375301028278 </endperson11563>
384,648,3,lasagne:+1 character:+1 movie:+1 fans:+1 actresses:-1 actors:-1 character:-1 movie:-1 </endperson11564>,501</endperson11564>,4</endperson11564>,wi:+1 character:+1 movie:+1 </endperson11564>,0.0 </endperson11564>
384,1064,4,performance:+1 sciencefiction:+1 werent:+1 star:+1 movie:+1 scenes:+1 blooperreel:+1 watch:-1 isnt:-1 </endperson11565>,9;;;;75;;;;336;;;;645</endperson11565>,4;;;;4;;;;4;;;;3</endperson11565>,films:+1 character:+1 cast:-1 character:-1 ;;;; ;;;;scenes:-1 ;;;;acting:+1 </endperson11565>,0.0;;;;0.08624741573576877;;;;0.3589550073053467;;;;0.0 </endperson11565>
384,1481,4,movies:+1 movie:+1 isnt:+1 comedy:+1 movies:-1 </endperson11566>,</endperson11566>,</endperson11566>,</endperson11566>, </endperson11566>
384,1040,4,stunt:+1 actors:+1 movie:+1 character:-1 watch:-1 comedy:-1 </endperson11567>,157</endperson11567>,4</endperson11567>,choreography:+1 comedy:+1 watch:-1 </endperson11567>,0.0 </endperson11567>
384,15,4,character:+1 movie:+1 star:+1 performances:+1 watch:-1 </endperson11568>,0</endperson11568>,4</endperson11568>,actress:+1 character:+1 performance:+1 humour:+1 sdeath:+1 </endperson11568>,0.2546515927803914 </endperson11568>
384,591,5,movie:+1 isnt:+1 movie:-1 isnt:-1 watch:-1 </endperson11569>,592</endperson11569>,4</endperson11569>, </endperson11569>,0.2789771375274126 </endperson11569>
384,1306,3,stunt:+1 movie:+1 performances:+1 movie:-1 scenes:-1 </endperson11570>,864</endperson11570>,3</endperson11570>, </endperson11570>,0.3958872158776561 </endperson11570>
384,233,4,character:+1 movie:+1 character:-1 movie:-1 nudity:-1 isnt:-1 choc:-1 </endperson11571>,</endperson11571>,</endperson11571>,</endperson11571>, </endperson11571>
384,1134,2,isnt:+1 snothing:+1 arent:-1 moments:-1 sexreferences:-1 </endperson11572>,</endperson11572>,</endperson11572>,</endperson11572>, </endperson11572>
384,130,5,performances:+1 moments:-1 scenes:-1 </endperson11573>,0;;;;166</endperson11573>,4;;;;4</endperson11573>,performance:+1 performance:-1 comedy:-1 ;;;;performances:+1 </endperson11573>,0.2546515927803914;;;;0.197151033700373 </endperson11573>
384,1331,3,movie:+1 isnt:+1 plot:+1 acting:+1 actors:-1 isnt:-1 </endperson11574>,11;;;;184;;;;229;;;;244</endperson11574>,4;;;;4;;;;4;;;;4</endperson11574>,movie:+1 scenes:+1 explosions:+1 teaser:-1 ;;;;films:-1 ;;;;comedy:+1 scenes:+1 ;;;;scene:-1 </endperson11574>,0.0;;;;0.5229964261226913;;;;0.5563821528310878;;;;0.33898185697786565 </endperson11574>
384,237,4,movies:+1 movie:+1 werent:+1 isnt:+1 storyline:+1 </endperson11575>,0;;;;79;;;;691;;;;901</endperson11575>,4;;;;4;;;;4;;;;4</endperson11575>,isnt:+1 storyline:+1 isnt:-1 ;;;;horror:-1 video:-1 ;;;;character:+1 ;;;;visuals:-1 </endperson11575>,0.2546515927803914;;;;0.1648035091113872;;;;0.21864600804863543;;;;0.47203164624870353 </endperson11575>
384,2887,2,actors:+1 isnt:+1 acting:+1 movie:-1 explosions:-1 </endperson11576>,</endperson11576>,</endperson11576>,</endperson11576>, </endperson11576>
384,191,5,character:+1 performance:+1 movie:+1 blockbuster:+1 movie:-1 watch:-1 </endperson11577>,7;;;;136;;;;244</endperson11577>,4;;;;5;;;;5</endperson11577>,plot:+1 storyline:+1 moving:+1 ;;;;movie:+1 watch:+1 ;;;;character:-1 isnt:-1 </endperson11577>,0.36551399628692005;;;;0.2806360096470484;;;;0.33898185697786565 </endperson11577>
384,1602,5,wi:+1 performances:+1 performance:-1 scenes:-1 </endperson11578>,</endperson11578>,</endperson11578>,</endperson11578>, </endperson11578>
384,2494,4,character:+1 movie:-1 isnt:-1 </endperson11579>,</endperson11579>,</endperson11579>,</endperson11579>, </endperson11579>
384,2897,4,movie:+1 movie:-1 </endperson11580>,</endperson11580>,</endperson11580>,</endperson11580>, </endperson11580>
384,2498,5,movie:+1 performances:+1 </endperson11581>,</endperson11581>,</endperson11581>,</endperson11581>, </endperson11581>
384,1205,4,movie:+1 moments:-1 movie:-1 watch:-1 </endperson11582>,</endperson11582>,</endperson11582>,</endperson11582>, </endperson11582>
384,2617,4,character:+1 movie:+1 character:-1 movie:-1 </endperson11583>,</endperson11583>,</endperson11583>,</endperson11583>, </endperson11583>
384,264,3,movie:+1 isnt:+1 comedy:+1 movies:-1 character:-1 isnt:-1 </endperson11584>,0</endperson11584>,4</endperson11584>,films:+1 </endperson11584>,0.2546515927803914 </endperson11584>
384,236,3,movie:+1 movie:-1 scenes:-1 twist:-1 </endperson11585>,</endperson11585>,</endperson11585>,</endperson11585>, </endperson11585>
384,1207,5,movies:+1 character:+1 movie:+1 storyline:+1 movie:-1 </endperson11586>,294;;;;532</endperson11586>,4;;;;4</endperson11586>,performance:+1 ;;;;character:-1 comedy:-1 scenes:-1 </endperson11586>,0.29828983366432826;;;;0.4951726891342516 </endperson11586>
384,1173,3,actors:+1 character:+1 scenes:+1 moments:-1 movie:-1 isnt:-1 </endperson11587>,377</endperson11587>,4</endperson11587>,scenes:+1 performances:+1 scenes:-1 </endperson11587>,0.39675780478699285 </endperson11587>
384,2047,3,scenes:+1 </endperson11588>,</endperson11588>,</endperson11588>,</endperson11588>, </endperson11588>
384,223,4,performance:+1 movie:+1 ending:-1 </endperson11589>,0;;;;79</endperson11589>,4;;;;4</endperson11589>,isnt:+1 isnt:-1 ;;;;isnt:+1 movie:-1 </endperson11589>,0.2546515927803914;;;;0.1648035091113872 </endperson11589>
384,657,5,movie:+1 scenes:+1 character:-1 moments:-1 coach:-1 </endperson11590>,</endperson11590>,</endperson11590>,</endperson11590>, </endperson11590>
384,245,5,movie:+1 moments:-1 scenes:-1 disc:-1 teaser:-1 </endperson11591>,0</endperson11591>,4</endperson11591>,character:-1 disc:-1 </endperson11591>,0.2546515927803914 </endperson11591>
384,2888,5,scenes:+1 character:-1 </endperson11592>,</endperson11592>,</endperson11592>,</endperson11592>, </endperson11592>
385,1912,5,cast:+1 character:+1 star:+1 </endperson11593>,</endperson11593>,</endperson11593>,</endperson11593>, </endperson11593>
385,315,3,character:-1 </endperson11594>,</endperson11594>,</endperson11594>,</endperson11594>, </endperson11594>
385,1153,3,moments:-1 </endperson11595>,</endperson11595>,</endperson11595>,</endperson11595>, </endperson11595>
385,455,5, </endperson11596>,</endperson11596>,</endperson11596>,</endperson11596>, </endperson11596>
385,939,5, </endperson11597>,</endperson11597>,</endperson11597>,</endperson11597>, </endperson11597>
385,87,4,comedy:+1 </endperson11598>,</endperson11598>,</endperson11598>,</endperson11598>, </endperson11598>
385,735,5, </endperson11599>,</endperson11599>,</endperson11599>,</endperson11599>, </endperson11599>
385,457,4,carchase:+1 </endperson11600>,</endperson11600>,</endperson11600>,</endperson11600>, </endperson11600>
385,2892,5,comedy:+1 </endperson11601>,</endperson11601>,</endperson11601>,</endperson11601>, </endperson11601>
385,1092,5,cast:+1 character:+1 </endperson11602>,</endperson11602>,</endperson11602>,</endperson11602>, </endperson11602>
385,388,5,films:+1 character:+1 specialeffects:+1 </endperson11603>,</endperson11603>,</endperson11603>,</endperson11603>, </endperson11603>
385,1005,5,movie:+1 specialeffects:+1 </endperson11604>,</endperson11604>,</endperson11604>,</endperson11604>, </endperson11604>
385,150,5,acting:+1 </endperson11605>,</endperson11605>,</endperson11605>,</endperson11605>, </endperson11605>
385,1136,5,character:-1 </endperson11606>,</endperson11606>,</endperson11606>,</endperson11606>, </endperson11606>
385,1203,5, </endperson11607>,</endperson11607>,</endperson11607>,</endperson11607>, </endperson11607>
385,363,5,character:-1 </endperson11608>,</endperson11608>,</endperson11608>,</endperson11608>, </endperson11608>
385,418,5,animation:+1 </endperson11609>,</endperson11609>,</endperson11609>,</endperson11609>, </endperson11609>
385,470,4,specialeffects:+1 </endperson11610>,</endperson11610>,</endperson11610>,</endperson11610>, </endperson11610>
385,965,4,films:+1 character:+1 </endperson11611>,</endperson11611>,</endperson11611>,</endperson11611>, </endperson11611>
385,1040,3,films:+1 comedy:+1 moments:-1 </endperson11612>,</endperson11612>,</endperson11612>,</endperson11612>, </endperson11612>
385,995,5, </endperson11613>,</endperson11613>,</endperson11613>,</endperson11613>, </endperson11613>
385,1126,5, </endperson11614>,</endperson11614>,</endperson11614>,</endperson11614>, </endperson11614>
385,781,4,moments:-1 </endperson11615>,</endperson11615>,</endperson11615>,</endperson11615>, </endperson11615>
385,2448,5, </endperson11616>,</endperson11616>,</endperson11616>,</endperson11616>, </endperson11616>
385,1424,5, </endperson11617>,</endperson11617>,</endperson11617>,</endperson11617>, </endperson11617>
385,1366,5, </endperson11618>,</endperson11618>,</endperson11618>,</endperson11618>, </endperson11618>
385,174,4, </endperson11619>,</endperson11619>,</endperson11619>,</endperson11619>, </endperson11619>
385,752,4, </endperson11620>,</endperson11620>,</endperson11620>,</endperson11620>, </endperson11620>
